,Id_0,Id,Temporada,Ambito,Codreg,Codprov,Codcom,Numero,Nombre_inc,Utm_este,Utm_norte,Inicio_c,Combus_i,Causa_gene,Causa_espe,Pino_0010,Pino_11_17,Pino_18,Eucalipto,Otras_plan,Total_plan,Arbolado,Matorral,Pastizal,Total_veg,Agricola,Desechos,Total_otra,Sup_t_a,geometry
934,935,935.0,2016.0,CONAF,8.0,82.0,8207.0,458.0,RANQUILHUE GRANDE,116574.0,5768072.0,CAMINO SECUNDARIO,PLANTACION EUCALIPTUS,Incendios de causa desconocida,4.1.1. DESCONOCIDA (SE INVESTIGA PERO NO ES POSIBLE ESTABLECER LA CAUSA ORIGEN),0.0,0.0,0.0,1.35,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,MULTIPOINT (-2937388.1286440194 -4655164.7785908785)
935,936,936.0,2016.0,EMPRESA,8.0,83.0,8310.0,258.0,SANTA TERESA - PENAFLOR,168912.0,5870494.0,,,Incendios intencionales,2.1.8. VANDALISMO (EXCLUIDOS TERRORISMO Y ATENTADO INCENDIARIO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,MULTIPOINT (-3036657.0009499397 -4725943.933317572)
936,937,937.0,2016.0,EMPRESA,8.0,82.0,8201.0,213011104.0,CAMARON,88988.0,5825968.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.06,MULTIPOINT (-2939858.207793017 -4722922.366079133)
937,938,938.0,2016.0,CONAF,8.0,82.0,8207.0,460.0,LAS ANTENAS,106183.0,5745951.0,CAMINO SECUNDARIO,MATORRAL,Quema de desechos,1.8.5. QUEMA ILEGAL PARA LIMPIA DE CAMINOS CANALES CUNETAS EN PREDIOS RUSTICOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,MULTIPOINT (-2916761.6096260184 -4639555.194718961)
938,939,939.0,2016.0,EMPRESA,8.0,84.0,8413.0,213071101.0,PERAL DEL BAUL,188217.0,5918712.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.15,MULTIPOINT (-3078227.4775518226 -4762177.485397104)
939,940,940.0,2016.0,EMPRESA,8.0,83.0,8313.0,259.0,YAHUILO Y OTRO,184557.0,5879089.0,,,Incendios intencionales,2.1.8. VANDALISMO (EXCLUIDOS TERRORISMO Y ATENTADO INCENDIARIO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.14,MULTIPOINT (-3055604.3275929075 -4726471.32146058)
940,941,941.0,2016.0,EMPRESA,8.0,82.0,8203.0,260.0,LANALHUE,118482.0,5793616.0,,,Incendios intencionales,2.1.3. ATENTADO INCENDIARIO POR CONFLICTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,MULTIPOINT (-2951713.5218825354 -4678186.8253955245)
941,942,942.0,2016.0,EMPRESA,8.0,84.0,8413.0,213071104.0,PERAL DEL BAUL,187823.0,5918636.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.002,0.0,0.0,0.0,0.002,MULTIPOINT (-3077817.954006037 -4762295.518655291)
942,943,943.0,2016.0,CONAF,8.0,81.0,8110.0,461.0,PARQUE TUMBES IV,129760.0,5928825.0,SENDERO,PASTIZAL,Transito de personas  vehiculos o aeronaves,1.7.1. USO DE FUEGO POR TRANSEUNTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.05,MULTIPOINT (-3027891.137035594 -4799850.157008743)
943,944,944.0,2016.0,CONAF,8.0,81.0,8110.0,464.0,CERRO LA U XIII,134773.0,5922581.0,SENDERO,MATORRAL,Transito de personas  vehiculos o aeronaves,1.7.1. USO DE FUEGO POR TRANSEUNTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.05,0.25,0.0,0.0,0.0,0.25,MULTIPOINT (-3029615.7803646396 -4791558.289674452)
944,945,945.0,2016.0,CONAF,8.0,81.0,8107.0,463.0,COSMITO II,140790.0,5922734.0,CAMINO SECUNDARIO,PASTIZAL,Transito de personas  vehiculos o aeronaves,1.7.1. USO DE FUEGO POR TRANSEUNTES,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.15,MULTIPOINT (-3035361.4300919124 -4788810.182407191)
945,946,946.0,2016.0,EMPRESA,8.0,83.0,8301.0,262.0,CACHAPOAL PART.,189328.0,5871053.0,,,Quema de desechos,1.8.1. QUEMA DE BASURAS DESECHOS VEGETALES U OTROS NO CLASIFICADOS (DISTINTOS DE VERTEDEROS O BASURALES AUTORIZADOS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.0,0.0,0.0,0.29,MULTIPOINT (-3056213.603803714 -4716558.989029247)
946,947,947.0,2016.0,CONAF,8.0,81.0,8110.0,465.0,LOS COPIHUES,132605.0,5928357.0,CASA O REFUGIO,PASTIZAL,Transito de personas  vehiculos o aeronaves,1.7.1. USO DE FUEGO POR TRANSEUNTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,MULTIPOINT (-3030347.3275488 -4798043.269032316)
947,948,948.0,2016.0,EMPRESA,8.0,81.0,8111.0,213071115.0,MI CIELO,157124.0,5938858.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.03,MULTIPOINT (-3058520.702619111 -4796180.85923611)
948,949,949.0,2016.0,CONAF,8.0,81.0,8102.0,466.0,ESCUADRON VII,130337.0,5900773.0,SENDERO,PASTIZAL,Transito de personas  vehiculos o aeronaves,1.7.1. USO DE FUEGO POR TRANSEUNTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.0,0.0,0.0,1.1,MULTIPOINT (-3014938.381688794 -4773149.756271763)
949,950,950.0,2016.0,EMPRESA,8.0,83.0,8301.0,213071121.0,CANTERAS FORESTAL (HUMENCO),227964.0,5854452.0,,,Actividades extincion incendios forestales   incendios estructurales u otros,1.6.1. REBROTE DE INCENDIO ANTERIOR DECLARADO CONTROLADO,0.18,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,MULTIPOINT (-3084705.799777682 -4682033.4501523245)
950,951,951.0,2016.0,EMPRESA,8.0,81.0,8107.0,213071124.0,LOS COIHUES BIOBIO,150459.0,5928365.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,MULTIPOINT (-3047189.0925809834 -4789474.712294921)
951,952,952.0,2016.0,CONAF,8.0,84.0,8402.0,467.0,LARQUI ORIENTE,207085.0,5931481.0,INSTALACIONES INDUSTRIALES,PASTIZAL,Accidentes electricos,1.9.4. CORTE DE CABLE POR OTRO ACCIDENTE O ACCION NO CLASIFICADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,3.0,3.17,0.2,0.0,0.2,3.37,MULTIPOINT (-3102253.7291500117 -4765181.547734536)
952,953,953.0,2016.0,EMPRESA,8.0,81.0,8105.0,213071130.0,QUINTA SAN MIGUEL,150900.0,5903119.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093,0.0,0.093,0.0,0.0,0.0,0.093,MULTIPOINT (-3035449.1276211715 -4765442.775171673)
953,954,954.0,2016.0,CONAF,8.0,81.0,8111.0,470.0,PUNTA DE PARRA,145883.0,5934305.0,SENDERO,BASURAL,Quema de desechos,1.8.1. QUEMA DE BASURAS DESECHOS VEGETALES U OTROS NO CLASIFICADOS (DISTINTOS DE VERTEDEROS O BASURALES AUTORIZADOS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.12,0.0,0.0,0.0,0.12,MULTIPOINT (-3045723.703726391 -4797277.747909756)
954,955,955.0,2016.0,CONAF,8.0,81.0,8110.0,471.0,CENTINELA I,130271.0,5929668.0,SENDERO,PASTIZAL,Incendios de causa desconocida,4.1.1. DESCONOCIDA (SE INVESTIGA PERO NO ES POSIBLE ESTABLECER LA CAUSA ORIGEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.8,0.0,0.0,0.0,0.8,MULTIPOINT (-3028777.2821556656 -4800399.1708298605)
955,956,956.0,2016.0,CONAF,8.0,84.0,8401.0,472.0,LA BONILLA,225242.0,5944797.0,SENDERO,PASTIZAL,Incendios intencionales,2.1.8. VANDALISMO (EXCLUIDOS TERRORISMO Y ATENTADO INCENDIARIO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,10.0,15.8,0.0,0.0,0.0,15.8,MULTIPOINT (-3125893.691566029 -4769079.653182756)
956,957,957.0,2016.0,CONAF,8.0,83.0,8305.0,474.0,QUINTRAMAL,216147.0,5829998.0,SENDERO,MATORRAL,Actividades recreativas,1.4.1. USO DE FUEGO PARA ACTIVIDADES RECREATIVAS EN AREAS NO HABILITADAS (EXCURSIONES PASEANTES ASADOS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.6,MULTIPOINT (-3061561.8189378656 -4664647.074406551)
957,958,958.0,2016.0,EMPRESA,8.0,81.0,8109.0,213011115.0,CAJONES  LOS,134681.0,5894325.0,,,Quema de desechos,1.8.1. QUEMA DE BASURAS DESECHOS VEGETALES U OTROS NO CLASIFICADOS (DISTINTOS DE VERTEDEROS O BASURALES AUTORIZADOS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.06,MULTIPOINT (-3015918.27948846 -4764981.685216708)
958,959,959.0,2016.0,CONAF,8.0,81.0,8107.0,473.0,COSMITO III,140790.0,5922734.0,CAMINO SECUNDARIO,MATORRAL,Incendios intencionales,2.1.1. PIROMANO (INSANO MENTAL QUE DISFRUTA DEL FUEGO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,MULTIPOINT (-3035361.4300919124 -4788810.182407191)
959,960,960.0,2016.0,EMPRESA,8.0,81.0,8109.0,213011117.0,PAPAL #1,139825.0,5869223.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,MULTIPOINT (-3008619.2542981715 -4738854.110848326)
960,961,961.0,2016.0,EMPRESA,8.0,83.0,8310.0,271.0,SANTA TERESA - PENAFLOR PART.,168904.0,5870026.0,,,Faenas agricolas y pecuarias,1.2.2. QUEMA ILEGAL DE DESECHOS AGRICOLAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.18,MULTIPOINT (-3036422.307213936 -4725506.103010431)
961,962,962.0,2016.0,CONAF,8.0,84.0,8413.0,476.0,LA DUNAS,194014.0,5927999.0,TENDIDO ELECTRICO.,PASTIZAL,Accidentes electricos,1.9.3. CORTE DE CABLE POR CAIDA DE TENDIDO ELECTRICO O POSTACION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.8,0.89,0.0,0.0,0.0,0.89,MULTIPOINT (-3088190.6500533246 -4768176.636142934)
962,963,963.0,2016.0,EMPRESA,8.0,81.0,8107.0,213071138.0,EL PORVENIR 2 FBB,152455.0,5928314.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,0.0,0.0,0.0,0.51,MULTIPOINT (-3049048.4897950627 -4788467.362566248)
963,964,964.0,2016.0,EMPRESA,8.0,81.0,8105.0,213071140.0,MARIA HORTENCIA Y LEONERA BIOBIO,145205.0,5903531.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,5.2,0.0,0.0,0.0,5.2,MULTIPOINT (-3030277.357145765 -4768578.468201289)
964,965,965.0,2016.0,EMPRESA,8.0,84.0,8413.0,213071141.0,DANQUILCO,186919.0,5914868.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,1.32,0.0,0.0,0.0,1.32,MULTIPOINT (-3075145.3281911174 -4759165.801966336)
965,966,966.0,2016.0,EMPRESA,8.0,82.0,8203.0,275.0,PULEBU PART.,118924.0,5806677.0,,,Incendios intencionales,2.1.3. ATENTADO INCENDIARIO POR CONFLICTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,MULTIPOINT (-2958520.014866874 -4690227.847261624)
966,967,967.0,2016.0,EMPRESA,8.0,82.0,8206.0,213011122.0,LOS ALAMOS Y SAN AMBROSIO,107121.0,5829024.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.32,0.0,0.0,0.0,0.32,MULTIPOINT (-2958347.3756088605 -4716958.843666349)
967,968,968.0,2016.0,CONAF,8.0,82.0,8207.0,483.0,FUNDO EL CANELO,114412.0,5761200.0,CAMINO SECUNDARIO,PLANTACION EUCALIPTUS,Incendios intencionales,2.1.3. ATENTADO INCENDIARIO POR CONFLICTO,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.8,MULTIPOINT (-2931981.2460418344 -4649786.460864341)
968,969,969.0,2016.0,CONAF,8.0,81.0,8102.0,480.0,VILLA ITALIA,131131.0,5906798.0,CAMINO SECUNDARIO,PASTIZAL,Transito de personas  vehiculos o aeronaves,1.7.1. USO DE FUEGO POR TRANSEUNTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.2,MULTIPOINT (-3018589.919826491 -4778441.001162361)
969,970,970.0,2016.0,CONAF,8.0,84.0,8401.0,481.0,PUENTE EL GATO,226688.0,5940770.0,OTROS,PASTIZAL,Actividades recreativas,1.4.1. USO DE FUEGO PARA ACTIVIDADES RECREATIVAS EN AREAS NO HABILITADAS (EXCURSIONES PASEANTES ASADOS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.47,2.57,0.0,0.0,0.0,2.57,MULTIPOINT (-3125329.5520577384 -4764558.778611125)
970,971,971.0,2016.0,EMPRESA,8.0,82.0,8202.0,213011123.0,YANE EFA,89157.0,5854886.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158,0.0,0.0158,0.0,0.0,0.0,0.0158,MULTIPOINT (-2954063.1307246448 -4749942.700814588)
971,972,972.0,2016.0,CONAF,8.0,83.0,8307.0,485.0,COIGUE II,181986.0,5837834.0,SENDERO,MATORRAL,Transito de personas  vehiculos o aeronaves,1.7.1. USO DE FUEGO POR TRANSEUNTES,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.1,MULTIPOINT (-3033102.1768770562 -4688751.552428387)
972,973,973.0,2016.0,CONAF,8.0,83.0,8305.0,486.0,J PEREZ II,213433.0,5819070.0,SENDERO,PASTIZAL,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,0.0,0.0,0.0,0.34,MULTIPOINT (-3053640.4814482047 -4655636.849490155)
973,974,974.0,2016.0,EMPRESA,8.0,83.0,8310.0,277.0,SANTA TERESA - PENAFLOR PART.,168925.0,5870150.0,,,Incendios intencionales,2.1.8. VANDALISMO (EXCLUIDOS TERRORISMO Y ATENTADO INCENDIARIO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.8,MULTIPOINT (-3036502.3124297247 -4725612.945073765)
974,975,975.0,2016.0,CONAF,8.0,84.0,8401.0,487.0,LA BONILLA II,225195.0,5944703.0,OTROS,PASTIZAL,Actividades extincion incendios forestales   incendios estructurales u otros,1.6.1. REBROTE DE INCENDIO ANTERIOR DECLARADO CONTROLADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,1.59,0.0,0.0,0.0,1.59,MULTIPOINT (-3125803.834895112 -4769012.9735927265)
975,976,976.0,2016.0,CONAF,8.0,83.0,8301.0,488.0,VILLA LAS TRANQUERAS V,200642.0,5848067.0,SENDERO,PASTIZAL,Transito de personas  vehiculos o aeronaves,1.7.1. USO DE FUEGO POR TRANSEUNTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.6,MULTIPOINT (-3055722.526298014 -4689317.549456565)
976,977,977.0,2016.0,CONAF,8.0,83.0,8307.0,489.0,NEGRETE II,189553.0,5833334.0,CAMINO PRINCIPAL,MATORRAL,Transito de personas  vehiculos o aeronaves,1.7.1. USO DE FUEGO POR TRANSEUNTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.04,MULTIPOINT (-3038049.917582575 -4680807.020106301)
977,978,978.0,2016.0,EMPRESA,8.0,83.0,8305.0,279.0,EL NOGAL,195857.0,5813042.0,,,Incendios intencionales,2.1.8. VANDALISMO (EXCLUIDOS TERRORISMO Y ATENTADO INCENDIARIO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,MULTIPOINT (-3034072.2633053754 -4658556.055328218)
978,979,979.0,2016.0,EMPRESA,8.0,81.0,8105.0,213071156.0,QUINTA SAN MIGUEL,149891.0,5902923.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.8,MULTIPOINT (-3034402.885072866 -4765744.7099036835)
979,980,980.0,2016.0,CONAF,8.0,82.0,8203.0,491.0,PITRINCO,112367.0,5819630.0,CAMINO SECUNDARIO,MATORRAL,Transito de personas  vehiculos o aeronaves,1.7.1. USO DE FUEGO POR TRANSEUNTES,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.21,MULTIPOINT (-2958691.5276638116 -4705586.935547)
980,981,981.0,2016.0,EMPRESA,8.0,83.0,8305.0,284.0,COCHENTO Y OTROS PART.,212451.0,5820584.0,,,Incendios intencionales,2.1.8. VANDALISMO (EXCLUIDOS TERRORISMO Y ATENTADO INCENDIARIO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.8,MULTIPOINT (-3053453.7364483234 -4657550.332347514)
981,982,982.0,2016.0,CONAF,8.0,83.0,8305.0,492.0,COCHENTO,212449.0,5820579.0,SENDERO,PASTIZAL,Incendios intencionales,2.1.8. VANDALISMO (EXCLUIDOS TERRORISMO Y ATENTADO INCENDIARIO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.4,0.74,0.0,0.0,0.0,0.74,MULTIPOINT (-3053449.3940524366 -4657546.58309399)
982,983,983.0,2016.0,EMPRESA,8.0,83.0,8306.0,285.0,LA SUERTE PART.,172270.0,5838474.0,,,Accidentes electricos,1.9.4. CORTE DE CABLE POR OTRO ACCIDENTE O ACCION NO CLASIFICADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,MULTIPOINT (-3024245.5961930538 -4694096.399344746)
983,984,984.0,2016.0,CONAF,8.0,81.0,8107.0,493.0,COSMITO IV,140814.0,5922779.0,CAMINO PRINCIPAL,MATORRAL,Incendios intencionales,2.1.8. VANDALISMO (EXCLUIDOS TERRORISMO Y ATENTADO INCENDIARIO),0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.07,0.0,0.07,0.0,0.0,0.0,0.1,MULTIPOINT (-3035405.6938492744 -4788841.075270882)
984,985,985.0,2016.0,CONAF,8.0,84.0,8401.0,494.0,CRUCE ORO VERDE II,214586.0,5943493.0,OTROS,PASTIZAL,Faenas agricolas y pecuarias,1.2.2. QUEMA ILEGAL DE DESECHOS AGRICOLAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.1,0.13,0.0,0.0,0.0,0.13,MULTIPOINT (-3115149.4283511257 -4772966.2561475765)
985,986,986.0,2016.0,CONAF,8.0,83.0,8301.0,495.0,VILLA LAS TRANQUERAS VI,199971.0,5849617.0,SENDERO,DESECHOS,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,8.0,8.0,10.0,MULTIPOINT (-3055843.9156406485 -4691110.603025731)
986,987,987.0,2016.0,CONAF,8.0,84.0,8406.0,497.0,VILLA LAS VIOLETAS,218824.0,5942491.0,OTROS,PASTIZAL,Incendios intencionales,2.1.8. VANDALISMO (EXCLUIDOS TERRORISMO Y ATENTADO INCENDIARIO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,0.0,0.0,0.72,MULTIPOINT (-3118690.0657178913 -4769977.008886835)
987,988,988.0,2016.0,CONAF,8.0,81.0,8110.0,499.0,PARQUE TUMBES V,128899.0,5928198.0,CAMINO SECUNDARIO,PASTIZAL,Incendios intencionales,2.1.1. PIROMANO (INSANO MENTAL QUE DISFRUTA DEL FUEGO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.0,0.07,0.07,0.12,MULTIPOINT (-3026778.92713989 -4799672.752961524)
988,989,989.0,2016.0,CONAF,8.0,83.0,8305.0,501.0,MULCHEN V,212423.0,5819898.0,OTROS,PASTIZAL,Actividades recreativas,1.4.1. USO DE FUEGO PARA ACTIVIDADES RECREATIVAS EN AREAS NO HABILITADAS (EXCURSIONES PASEANTES ASADOS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.8,0.0,0.0,0.0,0.8,MULTIPOINT (-3053091.012160612 -4656915.176420687)
989,990,990.0,2016.0,CONAF,8.0,83.0,8306.0,502.0,NACIMIENTO II,175973.0,5844487.0,OTROS,PASTIZAL,Actividades recreativas,1.4.5. NI?OS JUGANDO CON FUEGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.14,10.14,0.0,0.0,0.0,10.14,MULTIPOINT (-3030671.629499699 -4697964.2401043195)
990,991,991.0,2016.0,CONAF,8.0,83.0,8301.0,503.0,DUQUECO XI,207667.0,5838624.0,CAMINO PRINCIPAL,PASTIZAL,Otras actividades,1.10.4. HABITO DE FUMAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.0,0.0,0.28,MULTIPOINT (-3057756.8558110823 -4676956.347042475)
991,992,992.0,2016.0,CONAF,8.0,82.0,8207.0,505.0,LA GUARDIA,109931.0,5756434.0,CAMINO PRINCIPAL,DESECHOS,Incendios intencionales,2.1.3. ATENTADO INCENDIARIO POR CONFLICTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.6,MULTIPOINT (-2925436.523528342 -4647526.32259259)
992,993,993.0,2016.0,CONAF,8.0,84.0,8413.0,504.0,HUACAMALA,191931.0,5919651.0,OTROS,PASTIZAL,Accidentes electricos,1.9.4. CORTE DE CABLE POR OTRO ACCIDENTE O ACCION NO CLASIFICADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.28,0.0,0.28,0.3,MULTIPOINT (-3082195.760824571 -4761275.645670313)
993,994,994.0,2016.0,EMPRESA,8.0,82.0,8201.0,213011134.0,ZANJA  LA,100927.0,5821440.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.005,0.0,0.0,0.0,0.005,MULTIPOINT (-2948842.7107773884 -4712862.936367305)
994,995,995.0,2016.0,EMPRESA,8.0,82.0,8205.0,213011135.0,HERRERA,116369.0,5844199.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.021,0.0,0.0,0.0,0.021,MULTIPOINT (-2974412.510252666 -4726705.697229797)
995,996,996.0,2016.0,EMPRESA,8.0,82.0,8201.0,213011136.0,PEHUEN,99498.0,5820709.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.025,0.0,0.0,0.0,0.025,MULTIPOINT (-2947146.5877077766 -4712874.062829858)
996,997,997.0,2016.0,EMPRESA,8.0,82.0,8206.0,213011137.0,LOS ALAMOS Y SAN AMBROSIO,106380.0,5826697.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.018,0.0,0.0,0.0,0.018,MULTIPOINT (-2956518.7529476164 -4715136.490054222)
997,998,998.0,2016.0,CONAF,8.0,83.0,8305.0,506.0,EL MIRADOR,208962.0,5833237.0,SENDERO,PASTIZAL,Transito de personas  vehiculos o aeronaves,1.7.1. USO DE FUEGO POR TRANSEUNTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.4,0.0,0.0,0.0,0.4,MULTIPOINT (-3056348.351098858 -4671227.338589044)
998,999,999.0,2016.0,EMPRESA,8.0,81.0,8111.0,213071165.0,RINCONADA-S,147275.0,5936852.0,,,Incendios intencionales,2.1.11. OTROS INTENCIONALES NO CLASIFICADOS,0.0,0.0,0.71,0.0,0.0,0.71,0.0,3.66,0.0,3.66,0.0,0.0,0.0,4.37,MULTIPOINT (-3048259.571448201 -4799013.141696736)
999,1000,1000.0,2016.0,EMPRESA,8.0,82.0,8202.0,213011149.0,PLAYA  LA (C.A.S.A.),125431.0,5873996.0,,,Operaciones en vias ferreas,1.5.1. CHISPA POR FRICCION EN LINEA FERREA POR PASO DE TREN O MOTOCARRIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.03,MULTIPOINT (-2997384.4779148176 -4750318.821905119)
1000,1001,1001.0,2016.0,CONAF,8.0,83.0,8307.0,507.0,NEGRETE III,189129.0,5834831.0,OTROS,PASTIZAL,Actividades recreativas,1.4.1. USO DE FUEGO PARA ACTIVIDADES RECREATIVAS EN AREAS NO HABILITADAS (EXCURSIONES PASEANTES ASADOS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,MULTIPOINT (-3038380.7998472895 -4682428.081561811)
